,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
45,0.008782958984375,0.00033180358602081454,0.0017034053802490235,4.226794955812475e-05,100,1,rbf,42,"{'C': 100, 'gamma': 1, 'kernel': 'rbf', 'random_state': 42}",0.5833333333333334,0.5666666666666667,0.5666666666666667,0.576271186440678,0.5932203389830508,0.577231638418079,0.010168863759657186,64,1.0,1.0,1.0,1.0,1.0,1.0,0.0
46,0.008424711227416993,0.0009382873249870966,0.0017067909240722657,0.00012362461072416603,100,0.5,rbf,42,"{'C': 100, 'gamma': 0.5, 'kernel': 'rbf', 'random_state': 42}",0.6166666666666667,0.6,0.6,0.6101694915254238,0.6610169491525424,0.6175706214689266,0.022630204265652897,53,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47,0.008287906646728516,0.00013170143903272125,0.0016300678253173828,7.776847131377904e-05,100,0.1,rbf,42,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf', 'random_state': 42}",0.8833333333333333,0.8333333333333334,0.95,0.864406779661017,0.9322033898305084,0.8926553672316384,0.04302659577607052,40,1.0,1.0,1.0,1.0,1.0,1.0,0.0
48,0.01256251335144043,0.0008331224949696063,0.0012476444244384766,4.111154921721779e-05,100,0.01,rbf,42,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf', 'random_state': 42}",1.0,0.9833333333333333,0.9833333333333333,1.0,1.0,0.9933333333333334,0.008164965809277286,24,1.0,1.0,1.0,1.0,1.0,1.0,0.0
49,0.010164642333984375,0.0019183841854836007,0.001586580276489258,0.00020423150913118573,100,0.05,rbf,42,"{'C': 100, 'gamma': 0.05, 'kernel': 'rbf', 'random_state': 42}",0.9166666666666666,0.9833333333333333,0.9833333333333333,0.9491525423728814,0.9491525423728814,0.9563276836158192,0.02503825793653911,32,1.0,1.0,1.0,1.0,1.0,1.0,0.0
50,0.009150362014770508,0.0009344660238435717,0.0008512496948242188,4.26726898563378e-05,100,0.001,rbf,42,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf', 'random_state': 42}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
51,0.012198972702026366,0.0018052756336765542,0.0010781288146972656,2.679001691930339e-05,100,0.005,rbf,42,"{'C': 100, 'gamma': 0.005, 'kernel': 'rbf', 'random_state': 42}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
52,0.009200716018676757,0.003962676340005456,0.0014943122863769532,0.00010618774884858947,100,0.0001,rbf,42,"{'C': 100, 'gamma': 0.0001, 'kernel': 'rbf', 'random_state': 42}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
53,0.009936189651489258,0.001128750068430409,0.0008628368377685547,4.2668000678569585e-05,100,0.0005,rbf,42,"{'C': 100, 'gamma': 0.0005, 'kernel': 'rbf', 'random_state': 42}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
54,0.008550167083740234,0.00015037678026476068,0.0017330169677734375,4.522050690832341e-05,200,1,rbf,42,"{'C': 200, 'gamma': 1, 'kernel': 'rbf', 'random_state': 42}",0.5833333333333334,0.5666666666666667,0.5666666666666667,0.576271186440678,0.5932203389830508,0.577231638418079,0.010168863759657186,64,1.0,1.0,1.0,1.0,1.0,1.0,0.0
55,0.008052539825439454,0.00016014988934938117,0.0021825313568115236,0.0005612025821397637,200,0.5,rbf,42,"{'C': 200, 'gamma': 0.5, 'kernel': 'rbf', 'random_state': 42}",0.6166666666666667,0.6,0.6,0.6101694915254238,0.6610169491525424,0.6175706214689266,0.022630204265652897,53,1.0,1.0,1.0,1.0,1.0,1.0,0.0
56,0.008232593536376953,4.9968575546484854e-05,0.001607656478881836,3.62907225096144e-05,200,0.1,rbf,42,"{'C': 200, 'gamma': 0.1, 'kernel': 'rbf', 'random_state': 42}",0.8833333333333333,0.8333333333333334,0.95,0.864406779661017,0.9322033898305084,0.8926553672316384,0.04302659577607052,40,1.0,1.0,1.0,1.0,1.0,1.0,0.0
57,0.012320995330810547,0.0009081241306893569,0.0012507438659667969,4.5605180451504984e-05,200,0.01,rbf,42,"{'C': 200, 'gamma': 0.01, 'kernel': 'rbf', 'random_state': 42}",1.0,0.9833333333333333,0.9833333333333333,1.0,1.0,0.9933333333333334,0.008164965809277286,24,1.0,1.0,1.0,1.0,1.0,1.0,0.0
58,0.018041133880615234,0.010003623999059885,0.0016091346740722656,7.611318871805359e-05,200,0.05,rbf,42,"{'C': 200, 'gamma': 0.05, 'kernel': 'rbf', 'random_state': 42}",0.9166666666666666,0.9833333333333333,0.9833333333333333,0.9491525423728814,0.9491525423728814,0.9563276836158192,0.02503825793653911,32,1.0,1.0,1.0,1.0,1.0,1.0,0.0
59,0.00785517692565918,0.0004943755580933603,0.0008307933807373047,1.942583316581594e-05,200,0.001,rbf,42,"{'C': 200, 'gamma': 0.001, 'kernel': 'rbf', 'random_state': 42}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
60,0.012167835235595703,0.0018044413537816207,0.001076078414916992,4.597279010893789e-05,200,0.005,rbf,42,"{'C': 200, 'gamma': 0.005, 'kernel': 'rbf', 'random_state': 42}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
